deviceHubId,plant_stage,airHumidityPercent,soilHumidityPercent,celciusGradeTemperature,precipitationDetected,nitrogen,phosphorus,potassium,condition_label,createdAt,altitudeMasl
SJ-DEV-699,plantula,84,73,18.8,1,17,19,26,n_deficiency_severe,2025-05-19T18:20:00Z,968.5416529721518
SJ-DEV-307,plantula,81,73,18.9,0,14,25,35,n_deficiency_severe,2025-05-20T21:59:00Z,914.1895353590759
SJ-DEV-281,plantula,83,74,19.9,0,35,26,30,optimal_plantula,2025-05-01T04:22:00Z,918.676976355308
SJ-DEV-668,plantula,81,35,18.3,0,41,34,42,water_deficit_plantula,2025-05-23T06:42:00Z,1395.338112280052
SJ-DEV-1084,plantula,84,77,19.9,0,19,24,35,n_deficiency_severe,2025-05-01T06:22:00Z,1386.9073450889796
SJ-DEV-444,plantula,80,39,19.2,0,35,24,26,water_deficit_plantula,2025-05-23T21:21:00Z,1233.299879561399
SJ-DEV-1006,plantula,83,75,22.1,1,20,23,30,n_deficiency_severe,2025-05-18T02:42:00Z,1395.3302119411849
SJ-DEV-1068,plantula,83,73,19.8,1,40,28,31,optimal_plantula,2025-05-24T01:03:00Z,1157.8262513705633
SJ-DEV-053,plantula,86,69,20.8,0,15,29,34,n_deficiency_severe,2025-05-15T00:48:00Z,1117.2776978788452
SJ-DEV-1397,plantula,82,77,18.4,0,19,23,31,n_deficiency_severe,2025-05-08T05:27:00Z,1157.6421160531522
SJ-DEV-883,plantula,78,75,20.7,0,36,27,32,optimal_plantula,2025-05-22T23:11:00Z,934.4984227570349
SJ-DEV-1250,plantula,79,77,20.8,0,34,17,28,optimal_plantula,2025-05-28T10:36:00Z,1279.7903953398384
SJ-DEV-363,plantula,82,43,20.6,0,38,23,37,water_deficit_plantula,2025-05-13T08:10:00Z,1052.5807613932525
SJ-DEV-1449,plantula,79,43,21.5,0,31,26,29,water_deficit_plantula,2025-05-21T13:48:00Z,1249.040223231798
SJ-DEV-925,plantula,81,31,22.3,0,31,22,35,water_deficit_plantula,2025-05-29T01:55:00Z,1354.7513484202857
SJ-DEV-684,plantula,82,73,20.3,0,34,28,25,optimal_plantula,2025-05-15T21:31:00Z,1009.7995465537427
SJ-DEV-696,plantula,80,33,21.5,0,34,28,36,water_deficit_plantula,2025-05-06T19:54:00Z,1152.1881389724929
SJ-DEV-146,plantula,78,73,20.4,0,37,32,32,optimal_plantula,2025-05-14T13:06:00Z,1226.5709016862777
SJ-DEV-485,plantula,80,31,19.6,0,37,20,31,water_deficit_plantula,2025-05-21T17:58:00Z,1305.4791629990839
SJ-DEV-591,plantula,82,74,20.1,1,39,28,34,optimal_plantula,2025-05-04T02:57:00Z,1241.3757107594963
SJ-DEV-775,plantula,79,44,20.6,0,34,30,35,water_deficit_plantula,2025-05-22T13:35:00Z,1065.5456865674207
SJ-DEV-683,plantula,83,74,20.2,0,33,23,35,optimal_plantula,2025-05-24T11:18:00Z,1182.0899159819114
SJ-DEV-1221,plantula,80,77,19.3,0,31,26,31,optimal_plantula,2025-05-31T14:17:00Z,981.2671463116309
SJ-DEV-184,plantula,79,75,20.4,0,30,23,25,optimal_plantula,2025-05-12T06:21:00Z,1149.7080142980278
SJ-DEV-874,plantula,82,31,19.7,0,28,20,37,water_deficit_plantula,2025-05-28T22:29:00Z,1370.0240368983464
SJ-DEV-217,plantula,78,74,19.9,0,35,20,32,optimal_plantula,2025-05-17T07:01:00Z,1375.0913493026699
SJ-DEV-1442,plantula,83,50,20.0,0,33,20,32,water_deficit_plantula,2025-05-03T20:04:00Z,969.9693407038222
SJ-DEV-432,plantula,81,78,19.3,0,37,23,35,optimal_plantula,2025-05-12T19:08:00Z,1166.156891817715
SJ-DEV-934,plantula,81,73,20.8,0,39,20,33,optimal_plantula,2025-05-31T17:11:00Z,1209.930905953922
SJ-DEV-1481,plantula,88,76,20.9,0,15,22,33,n_deficiency_severe,2025-05-27T04:01:00Z,972.7659520931417
SJ-DEV-1470,plantula,83,40,18.5,0,30,29,33,water_deficit_plantula,2025-05-15T16:06:00Z,1374.495481101096
SJ-DEV-543,plantula,80,78,19.4,1,41,27,37,optimal_plantula,2025-05-31T03:54:00Z,1021.6428678060297
SJ-DEV-308,plantula,80,74,19.4,1,13,23,33,n_deficiency_severe,2025-05-11T22:39:00Z,982.1250524894408
SJ-DEV-944,plantula,81,38,20.2,0,28,23,41,water_deficit_plantula,2025-05-21T02:59:00Z,1153.2158149571644
SJ-DEV-983,plantula,81,77,20.8,0,36,26,34,optimal_plantula,2025-05-29T23:08:00Z,1152.5018032317914
SJ-DEV-027,plantula,82,76,19.6,0,36,20,31,optimal_plantula,2025-05-13T02:46:00Z,1286.7241866631578
SJ-DEV-494,plantula,80,47,19.8,0,29,23,27,water_deficit_plantula,2025-05-08T11:43:00Z,1326.588657642989
SJ-DEV-211,plantula,81,77,21.0,0,22,28,27,n_deficiency_severe,2025-05-03T00:35:00Z,1063.251583013393
SJ-DEV-807,plantula,80,44,20.3,0,34,27,34,water_deficit_plantula,2025-05-13T16:32:00Z,1254.1136533015372
SJ-DEV-943,plantula,83,31,20.8,0,35,19,29,water_deficit_plantula,2025-05-10T14:35:00Z,1180.8612084618612
SJ-DEV-276,plantula,79,38,21.7,0,36,22,26,water_deficit_plantula,2025-05-05T14:16:00Z,1167.5406135997516
SJ-DEV-062,plantula,83,75,20.5,0,33,29,34,optimal_plantula,2025-05-16T19:58:00Z,1199.5995798865085
SJ-DEV-169,vegetativo,84,39,21.1,0,41,30,40,water_deficit_vegetativo,2025-05-30T11:25:00Z,1123.1688798997047
SJ-DEV-877,vegetativo,84,68,20.1,0,27,31,47,n_deficiency_moderate,2025-05-12T14:02:00Z,1085.8518647726166
SJ-DEV-1294,vegetativo,80,67,19.9,0,46,31,49,optimal_vegetativo,2025-05-07T18:22:00Z,1364.8615917902632
SJ-DEV-831,vegetativo,82,39,20.5,0,45,23,35,water_deficit_vegetativo,2025-05-25T18:51:00Z,1281.449527444432
SJ-DEV-1439,vegetativo,83,30,21.7,0,50,29,47,water_deficit_vegetativo,2025-05-26T05:25:00Z,1237.9347600355527
SJ-DEV-1345,vegetativo,82,35,19.8,0,39,27,46,water_deficit_vegetativo,2025-05-12T13:19:00Z,1343.1555496328558
SJ-DEV-1170,vegetativo,83,70,22.2,0,43,29,42,optimal_vegetativo,2025-05-22T21:45:00Z,1202.021125748593
SJ-DEV-690,vegetativo,84,69,21.0,0,55,28,38,optimal_vegetativo,2025-05-14T06:24:00Z,935.4510296663565
SJ-DEV-685,vegetativo,82,72,21.0,0,49,30,45,optimal_vegetativo,2025-05-02T01:18:00Z,1013.9615052314663
SJ-DEV-1431,vegetativo,99,70,22.7,1,47,32,49,fungal_risk_roya_vegetativo,2025-05-20T20:17:00Z,1301.5101425282298
SJ-DEV-199,vegetativo,81,70,21.9,0,19,29,40,n_deficiency_moderate,2025-05-04T13:07:00Z,1073.0931622526728
SJ-DEV-819,vegetativo,94,70,21.2,0,50,25,38,fungal_risk_roya_vegetativo,2025-05-25T15:28:00Z,1369.809921537563
SJ-DEV-304,vegetativo,88,73,20.9,1,15,31,39,n_deficiency_moderate,2025-05-13T23:40:00Z,1244.5261484724253
SJ-DEV-020,vegetativo,98,71,22.9,0,48,29,43,fungal_risk_roya_vegetativo,2025-05-26T20:31:00Z,1089.8933745540055
SJ-DEV-567,vegetativo,83,32,21.3,0,55,28,44,water_deficit_vegetativo,2025-05-28T19:51:00Z,1146.392961506584
SJ-DEV-122,vegetativo,80,71,21.6,0,45,31,45,optimal_vegetativo,2025-05-20T10:05:00Z,926.2237825611197
SJ-DEV-710,vegetativo,83,68,19.9,1,21,27,40,n_deficiency_moderate,2025-05-14T23:19:00Z,1124.0378216132099
SJ-DEV-639,vegetativo,84,75,20.3,0,17,32,37,n_deficiency_moderate,2025-05-24T00:46:00Z,940.0889583987998
SJ-DEV-521,vegetativo,87,61,21.7,0,23,34,44,n_deficiency_moderate,2025-05-19T06:34:00Z,1046.5820238977558
SJ-DEV-1173,vegetativo,80,70,21.4,0,45,31,46,optimal_vegetativo,2025-05-05T23:41:00Z,1364.6457558136615
SJ-DEV-829,vegetativo,93,71,22.6,1,45,31,40,fungal_risk_roya_vegetativo,2025-05-30T19:16:00Z,973.9469993343653
SJ-DEV-1418,vegetativo,99,72,21.3,1,56,25,40,fungal_risk_roya_vegetativo,2025-05-29T23:20:00Z,1238.4586749788205
SJ-DEV-926,vegetativo,95,71,21.2,1,44,29,43,fungal_risk_roya_vegetativo,2025-05-30T00:25:00Z,1225.3944562451118
SJ-DEV-181,vegetativo,83,67,21.2,1,56,30,51,optimal_vegetativo,2025-05-18T16:59:00Z,1246.5338646778875
SJ-DEV-686,vegetativo,84,68,21.5,0,49,31,43,optimal_vegetativo,2025-05-21T21:47:00Z,1297.2350397326104
SJ-DEV-396,vegetativo,80,69,20.8,0,52,28,40,optimal_vegetativo,2025-05-28T19:54:00Z,1332.128070807606
SJ-DEV-406,vegetativo,82,72,20.9,0,58,27,37,optimal_vegetativo,2025-05-26T07:27:00Z,1078.3043466189297
SJ-DEV-561,vegetativo,98,74,21.5,0,57,30,36,fungal_risk_roya_vegetativo,2025-05-20T01:34:00Z,1085.7057788036802
SJ-DEV-337,vegetativo,81,69,20.9,0,49,33,38,optimal_vegetativo,2025-05-18T08:44:00Z,987.0247150758817
SJ-DEV-1234,vegetativo,94,71,22.6,1,47,31,42,fungal_risk_roya_vegetativo,2025-05-08T10:56:00Z,1219.712244040551
SJ-DEV-573,vegetativo,84,71,21.4,1,46,33,45,optimal_vegetativo,2025-05-15T08:46:00Z,1006.1353600596352
SJ-DEV-1356,vegetativo,98,71,21.4,0,49,33,48,fungal_risk_roya_vegetativo,2025-05-10T18:08:00Z,998.2247584868585
SJ-DEV-896,vegetativo,87,73,21.0,1,24,31,38,n_deficiency_moderate,2025-05-02T04:01:00Z,1395.046155918963
SJ-DEV-950,vegetativo,82,69,21.2,1,50,32,43,optimal_vegetativo,2025-05-06T19:15:00Z,1210.2108372285106
SJ-DEV-088,vegetativo,84,30,19.8,0,46,27,35,water_deficit_vegetativo,2025-05-17T14:11:00Z,1265.3235217238037
SJ-DEV-1208,vegetativo,82,36,20.1,0,45,27,42,water_deficit_vegetativo,2025-05-12T08:57:00Z,1150.9277908888578
SJ-DEV-1027,vegetativo,98,71,22.6,1,50,33,43,fungal_risk_roya_vegetativo,2025-05-08T13:02:00Z,966.2502112771009
SJ-DEV-177,vegetativo,93,73,22.1,0,46,31,43,fungal_risk_roya_vegetativo,2025-05-20T21:42:00Z,1355.0910489809835
SJ-DEV-141,vegetativo,97,73,22.8,1,43,27,44,fungal_risk_roya_vegetativo,2025-05-05T05:42:00Z,1225.6232021123953
SJ-DEV-028,vegetativo,96,73,21.1,0,41,34,42,fungal_risk_roya_vegetativo,2025-05-18T19:01:00Z,924.7546581122297
SJ-DEV-326,vegetativo,79,68,21.3,1,47,24,40,optimal_vegetativo,2025-05-12T23:04:00Z,1356.994085013403
SJ-DEV-1103,vegetativo,82,33,22.3,0,47,30,43,water_deficit_vegetativo,2025-05-12T04:08:00Z,1134.023862933927
SJ-DEV-730,vegetativo,79,69,21.9,0,50,29,42,optimal_vegetativo,2025-05-01T05:31:00Z,1198.8798682727916
SJ-DEV-699,vegetativo,84,31,20.6,0,51,34,51,water_deficit_vegetativo,2025-05-15T03:38:00Z,1085.8961555674932
SJ-DEV-1013,vegetativo,82,70,20.5,0,46,29,42,optimal_vegetativo,2025-05-08T13:41:00Z,1098.3271107383107
SJ-DEV-317,vegetativo,86,69,22.6,1,36,32,42,n_deficiency_moderate,2025-05-16T13:03:00Z,1289.2037546927831
SJ-DEV-036,vegetativo,87,68,18.6,1,36,25,35,n_deficiency_moderate,2025-05-26T21:59:00Z,1017.085059304797
SJ-DEV-1175,vegetativo,96,74,22.2,0,43,28,37,fungal_risk_roya_vegetativo,2025-05-05T19:13:00Z,904.3725553871924
SJ-DEV-646,vegetativo,85,70,23.9,1,13,29,47,n_deficiency_moderate,2025-05-10T09:02:00Z,1056.3746801876903
SJ-DEV-675,vegetativo,85,75,20.9,1,19,34,36,n_deficiency_moderate,2025-05-30T21:50:00Z,1392.686298735436
SJ-DEV-063,vegetativo,94,72,21.8,0,52,33,39,fungal_risk_roya_vegetativo,2025-05-29T12:08:00Z,960.236765236495
SJ-DEV-1154,vegetativo,82,73,20.3,0,35,33,40,n_deficiency_moderate,2025-05-26T17:03:00Z,1199.9527902730047
SJ-DEV-511,vegetativo,84,30,19.8,0,54,29,49,water_deficit_vegetativo,2025-05-12T17:09:00Z,1332.5385027325142
SJ-DEV-038,vegetativo,82,75,19.8,0,20,30,44,n_deficiency_moderate,2025-05-30T19:14:00Z,1166.99434433538
SJ-DEV-1363,vegetativo,83,70,18.9,0,31,30,46,n_deficiency_moderate,2025-05-31T02:17:00Z,1196.782614176745
SJ-DEV-666,vegetativo,83,41,21.9,0,51,29,42,water_deficit_vegetativo,2025-05-24T20:50:00Z,1168.5981772240216
SJ-DEV-1483,vegetativo,82,49,20.7,0,49,30,45,water_deficit_vegetativo,2025-05-15T15:01:00Z,1061.1184078936444
SJ-DEV-238,vegetativo,87,72,20.7,0,36,24,46,n_deficiency_moderate,2025-05-25T14:24:00Z,1081.4275862211987
SJ-DEV-669,vegetativo,85,49,19.7,0,52,31,48,water_deficit_vegetativo,2025-05-16T22:34:00Z,1363.3034850392442
SJ-DEV-1103,vegetativo,84,70,21.1,0,54,35,35,optimal_vegetativo,2025-05-08T06:24:00Z,1256.0715343612274
SJ-DEV-942,vegetativo,81,72,20.8,1,33,26,41,n_deficiency_moderate,2025-05-23T04:12:00Z,1221.3418020915776
SJ-DEV-950,vegetativo,94,71,21.9,0,48,29,42,fungal_risk_roya_vegetativo,2025-05-08T08:06:00Z,1128.4339591552882
SJ-DEV-1228,vegetativo,80,70,21.2,1,49,28,46,optimal_vegetativo,2025-05-16T14:51:00Z,1355.4860672697562
SJ-DEV-770,vegetativo,81,44,21.7,0,45,33,45,water_deficit_vegetativo,2025-05-17T22:38:00Z,1338.4180233002826
SJ-DEV-560,vegetativo,98,73,22.8,0,47,26,47,fungal_risk_roya_vegetativo,2025-05-22T17:19:00Z,1383.5744424635402
SJ-DEV-252,vegetativo,84,71,21.9,1,42,36,40,optimal_vegetativo,2025-05-13T15:33:00Z,1171.7791225599854
SJ-DEV-1339,vegetativo,86,67,20.6,1,27,28,42,n_deficiency_moderate,2025-05-04T06:49:00Z,1104.3049642407443
SJ-DEV-534,vegetativo,94,70,21.2,1,50,31,40,fungal_risk_roya_vegetativo,2025-05-03T09:19:00Z,995.860747410858
SJ-DEV-103,vegetativo,84,70,22.3,0,43,26,44,optimal_vegetativo,2025-05-19T13:09:00Z,1036.7016428484276
SJ-DEV-363,vegetativo,83,38,20.9,0,50,26,45,water_deficit_vegetativo,2025-05-09T06:24:00Z,1333.8510808607032
SJ-DEV-1464,vegetativo,86,73,20.1,0,30,31,40,n_deficiency_moderate,2025-05-05T10:48:00Z,987.123309649015
SJ-DEV-829,vegetativo,81,76,22.2,0,12,28,35,n_deficiency_moderate,2025-05-19T03:27:00Z,1372.9796563899954
SJ-DEV-1459,vegetativo,97,74,22.0,0,56,30,36,fungal_risk_roya_vegetativo,2025-05-31T21:16:00Z,1193.1790568438164
SJ-DEV-1197,vegetativo,85,72,21.2,0,44,32,50,optimal_vegetativo,2025-05-14T03:30:00Z,1323.5293172650472
SJ-DEV-746,vegetativo,99,71,22.2,0,51,32,45,fungal_risk_roya_vegetativo,2025-05-12T06:02:00Z,1165.0604601433906
SJ-DEV-1481,vegetativo,97,72,21.0,1,43,28,43,fungal_risk_roya_vegetativo,2025-05-10T21:35:00Z,1277.3804701818842
SJ-DEV-1191,vegetativo,82,70,20.0,0,56,29,41,optimal_vegetativo,2025-05-12T13:31:00Z,1193.6036865454416
SJ-DEV-255,vegetativo,85,69,20.1,0,35,29,42,n_deficiency_moderate,2025-05-24T10:40:00Z,1314.036804736388
SJ-DEV-841,vegetativo,94,72,21.5,1,59,29,39,fungal_risk_roya_vegetativo,2025-05-09T20:32:00Z,1157.1671360927721
SJ-DEV-245,vegetativo,86,75,23.0,1,20,29,37,n_deficiency_moderate,2025-05-07T17:16:00Z,1262.1039492279647
SJ-DEV-1229,vegetativo,96,72,22.3,1,52,29,41,fungal_risk_roya_vegetativo,2025-05-24T03:48:00Z,1301.7529924810847
SJ-DEV-1155,vegetativo,84,67,21.5,0,45,31,39,optimal_vegetativo,2025-05-18T06:45:00Z,1086.5147710525448
SJ-DEV-735,vegetativo,86,74,21.6,1,19,37,49,n_deficiency_moderate,2025-05-22T23:11:00Z,951.2919117268808
SJ-DEV-1242,vegetativo,82,42,18.9,0,54,28,45,water_deficit_vegetativo,2025-05-22T07:20:00Z,1237.501241002514
SJ-DEV-986,vegetativo,85,66,21.4,1,32,33,47,n_deficiency_moderate,2025-05-14T08:21:00Z,1325.1396223959853
SJ-DEV-390,vegetativo,83,39,21.1,0,42,33,45,water_deficit_vegetativo,2025-05-30T20:19:00Z,1317.026626244428
SJ-DEV-1447,vegetativo,93,71,21.1,1,49,29,39,fungal_risk_roya_vegetativo,2025-05-18T10:21:00Z,963.5212663788154
SJ-DEV-408,vegetativo,84,71,20.9,0,50,31,45,optimal_vegetativo,2025-05-20T08:54:00Z,1292.2077546617354
SJ-DEV-114,vegetativo,82,70,20.2,0,45,27,41,optimal_vegetativo,2025-05-15T00:29:00Z,1144.0526861576786
SJ-DEV-012,vegetativo,98,71,22.2,1,52,30,47,fungal_risk_roya_vegetativo,2025-05-02T20:27:00Z,1173.1775550459292
SJ-DEV-1290,vegetativo,79,70,21.6,0,48,30,40,optimal_vegetativo,2025-05-17T19:50:00Z,965.9193352152098
SJ-DEV-489,vegetativo,81,71,22.3,0,49,29,38,optimal_vegetativo,2025-05-08T00:37:00Z,1284.8257484134317
SJ-DEV-163,vegetativo,96,71,21.7,0,62,32,37,fungal_risk_roya_vegetativo,2025-05-19T09:02:00Z,1019.4863617117478
SJ-DEV-590,vegetativo,86,32,22.0,0,42,34,41,water_deficit_vegetativo,2025-05-09T20:58:00Z,1249.2511811512052
SJ-DEV-374,vegetativo,88,65,22.0,0,22,27,39,n_deficiency_moderate,2025-05-27T23:00:00Z,1067.6539644307743
SJ-DEV-389,vegetativo,81,69,21.4,0,45,26,44,optimal_vegetativo,2025-05-20T20:21:00Z,1378.305948129254
SJ-DEV-611,vegetativo,84,69,22.1,0,52,25,45,optimal_vegetativo,2025-05-28T01:10:00Z,1255.7511773787116
SJ-DEV-169,vegetativo,99,71,22.4,1,51,33,47,fungal_risk_roya_vegetativo,2025-05-17T17:17:00Z,1077.4885446037376
SJ-DEV-210,vegetativo,98,73,22.7,1,49,34,43,fungal_risk_roya_vegetativo,2025-05-07T00:37:00Z,1174.0242885569594
SJ-DEV-454,vegetativo,84,39,21.8,0,41,30,34,water_deficit_vegetativo,2025-05-06T02:13:00Z,994.1733516958657
SJ-DEV-489,vegetativo,84,78,19.2,0,38,33,46,n_deficiency_moderate,2025-05-24T21:21:00Z,1136.4622342427972
SJ-DEV-1267,vegetativo,94,71,22.0,1,55,32,46,fungal_risk_roya_vegetativo,2025-05-25T10:01:00Z,1365.567013899963
SJ-DEV-986,vegetativo,83,31,18.0,0,46,30,45,water_deficit_vegetativo,2025-05-11T10:35:00Z,1364.5107852879323
SJ-DEV-448,vegetativo,91,71,20.0,0,13,38,40,n_deficiency_moderate,2025-05-26T04:44:00Z,1059.7715241678454
SJ-DEV-586,vegetativo,99,73,22.8,1,47,29,42,fungal_risk_roya_vegetativo,2025-05-10T05:51:00Z,1120.7904715772981
SJ-DEV-270,vegetativo,82,32,20.4,0,49,33,43,water_deficit_vegetativo,2025-05-03T09:22:00Z,1162.4352466609337
SJ-DEV-401,vegetativo,86,72,21.7,0,37,29,41,n_deficiency_moderate,2025-05-17T07:59:00Z,1169.5848040746116
SJ-DEV-1165,vegetativo,85,77,21.3,0,32,34,39,n_deficiency_moderate,2025-05-20T15:38:00Z,1394.796020773054
SJ-DEV-1486,vegetativo,93,71,22.8,0,46,27,38,fungal_risk_roya_vegetativo,2025-05-26T06:07:00Z,942.9361465426407
SJ-DEV-1068,vegetativo,80,70,21.1,1,47,27,40,optimal_vegetativo,2025-05-08T07:41:00Z,998.7300506823032
SJ-DEV-378,vegetativo,83,70,22.2,0,45,28,43,optimal_vegetativo,2025-05-03T05:41:00Z,1203.8522858070946
SJ-DEV-975,vegetativo,94,71,21.4,1,34,27,43,fungal_risk_roya_vegetativo,2025-05-13T16:59:00Z,1067.9464175278438
SJ-DEV-480,vegetativo,98,73,22.7,1,39,29,44,fungal_risk_roya_vegetativo,2025-05-20T04:20:00Z,1088.877680418987
SJ-DEV-942,vegetativo,81,69,21.3,0,52,25,47,optimal_vegetativo,2025-05-15T00:32:00Z,1247.4565741699448
SJ-DEV-270,vegetativo,84,29,21.7,0,49,32,39,water_deficit_vegetativo,2025-05-19T06:09:00Z,999.797477068654
SJ-DEV-595,vegetativo,80,71,22.6,1,47,31,44,optimal_vegetativo,2025-05-11T03:34:00Z,914.6909660032196
SJ-DEV-159,vegetativo,94,72,21.2,1,42,30,42,fungal_risk_roya_vegetativo,2025-05-18T14:02:00Z,1385.415289780976
SJ-DEV-976,vegetativo,96,73,22.9,1,51,33,36,fungal_risk_roya_vegetativo,2025-05-25T16:37:00Z,1058.018356569574
SJ-DEV-355,vegetativo,84,71,20.4,0,34,30,41,n_deficiency_moderate,2025-05-05T21:00:00Z,949.8751850621534
SJ-DEV-486,vegetativo,82,39,21.2,0,47,32,40,water_deficit_vegetativo,2025-05-22T14:36:00Z,927.844961012693
SJ-DEV-792,vegetativo,86,69,20.5,1,38,30,50,n_deficiency_moderate,2025-05-07T04:13:00Z,1239.822893069507
SJ-DEV-599,vegetativo,83,74,20.4,0,22,36,46,n_deficiency_moderate,2025-05-18T02:58:00Z,1111.9967725991567
SJ-DEV-053,vegetativo,87,69,21.3,0,24,28,37,n_deficiency_moderate,2025-05-12T13:43:00Z,1069.977867260298
SJ-DEV-361,vegetativo,84,44,21.0,0,49,29,46,water_deficit_vegetativo,2025-05-09T17:28:00Z,1389.842011006037
SJ-DEV-293,vegetativo,83,69,20.4,1,51,30,43,optimal_vegetativo,2025-05-19T21:18:00Z,1364.798142886676
SJ-DEV-748,vegetativo,93,70,21.8,0,52,27,39,fungal_risk_roya_vegetativo,2025-05-01T18:25:00Z,1257.3856896785733
SJ-DEV-1473,vegetativo,89,73,22.1,1,16,32,41,n_deficiency_moderate,2025-05-10T18:20:00Z,1351.2668202827033
SJ-DEV-1168,vegetativo,81,46,22.1,0,44,29,44,water_deficit_vegetativo,2025-05-16T09:02:00Z,983.1317319562608
SJ-DEV-1455,vegetativo,81,35,22.3,0,39,26,41,water_deficit_vegetativo,2025-05-20T19:54:00Z,1386.214359829428
SJ-DEV-1359,vegetativo,98,71,21.1,1,44,32,40,fungal_risk_roya_vegetativo,2025-05-05T18:12:00Z,904.4258880954001
SJ-DEV-529,vegetativo,89,75,22.0,1,37,32,40,n_deficiency_moderate,2025-05-28T13:47:00Z,1198.299795368053
SJ-DEV-477,vegetativo,86,37,22.4,0,53,30,43,water_deficit_vegetativo,2025-05-02T06:25:00Z,1360.7373672861686
SJ-DEV-800,vegetativo,82,70,20.6,0,46,32,39,optimal_vegetativo,2025-05-26T16:50:00Z,1354.9374760312621
SJ-DEV-1179,vegetativo,82,38,18.9,0,44,28,46,water_deficit_vegetativo,2025-05-13T07:45:00Z,1251.9113634400937
SJ-DEV-1367,vegetativo,86,29,19.8,0,45,26,40,water_deficit_vegetativo,2025-05-26T03:11:00Z,1363.0075427020886
SJ-DEV-409,vegetativo,85,70,21.7,0,21,27,45,n_deficiency_moderate,2025-05-29T18:18:00Z,1204.6899447174426
SJ-DEV-655,vegetativo,84,67,22.0,1,13,25,38,n_deficiency_moderate,2025-05-27T15:31:00Z,978.0420185663872
SJ-DEV-1483,vegetativo,85,77,18.4,0,36,28,42,n_deficiency_moderate,2025-05-04T14:13:00Z,1360.3811161893068
SJ-DEV-989,vegetativo,94,72,22.4,0,52,26,35,fungal_risk_roya_vegetativo,2025-05-27T01:22:00Z,997.1489571410839
SJ-DEV-926,vegetativo,81,44,20.6,0,47,32,39,water_deficit_vegetativo,2025-05-27T08:47:00Z,1126.4741420999271
SJ-DEV-1032,vegetativo,84,69,21.7,1,51,27,46,optimal_vegetativo,2025-05-17T03:14:00Z,1122.5148246344359
SJ-DEV-091,vegetativo,87,68,20.3,0,21,32,38,n_deficiency_moderate,2025-05-17T10:24:00Z,1150.9211929664993
SJ-DEV-233,vegetativo,80,70,21.6,0,49,27,36,optimal_vegetativo,2025-05-07T16:08:00Z,1068.1983304139396
SJ-DEV-599,vegetativo,97,72,22.9,1,49,33,42,fungal_risk_roya_vegetativo,2025-05-06T04:05:00Z,1034.3791738522973
SJ-DEV-1355,vegetativo,84,38,20.2,0,51,32,45,water_deficit_vegetativo,2025-05-17T00:25:00Z,1344.4558338637223
SJ-DEV-354,vegetativo,85,72,21.0,0,49,23,48,optimal_vegetativo,2025-05-15T07:30:00Z,1095.8886729913218
SJ-DEV-1123,vegetativo,94,73,22.4,0,55,29,40,fungal_risk_roya_vegetativo,2025-05-27T05:12:00Z,1242.779254818132
SJ-DEV-105,vegetativo,84,69,21.3,0,52,28,36,optimal_vegetativo,2025-05-09T14:39:00Z,1146.7747081635307
SJ-DEV-761,vegetativo,83,38,21.1,0,43,34,40,water_deficit_vegetativo,2025-05-18T06:29:00Z,1023.8455319142807
SJ-DEV-170,vegetativo,86,66,22.4,0,28,31,42,n_deficiency_moderate,2025-05-15T00:45:00Z,1043.1015810288636
SJ-DEV-896,vegetativo,97,72,22.6,1,48,31,40,fungal_risk_roya_vegetativo,2025-05-06T12:04:00Z,1385.0976547744585
SJ-DEV-1462,vegetativo,85,42,21.4,0,56,33,39,water_deficit_vegetativo,2025-05-05T06:24:00Z,1351.9515574382476
SJ-DEV-210,vegetativo,82,29,20.4,0,46,30,48,water_deficit_vegetativo,2025-05-27T00:10:00Z,978.8148158581629
SJ-DEV-539,vegetativo,94,73,21.1,0,48,28,43,fungal_risk_roya_vegetativo,2025-05-05T06:47:00Z,1016.2789783489181
SJ-DEV-766,vegetativo,85,72,20.7,0,51,32,44,optimal_vegetativo,2025-05-22T14:28:00Z,1379.4760217710068
SJ-DEV-526,vegetativo,96,70,21.9,1,41,30,41,fungal_risk_roya_vegetativo,2025-05-14T18:30:00Z,1360.7484079233832
SJ-DEV-1214,vegetativo,82,68,20.8,1,53,26,43,optimal_vegetativo,2025-05-18T14:57:00Z,1076.9238398528669
SJ-DEV-389,vegetativo,87,77,21.3,1,16,29,42,n_deficiency_moderate,2025-05-15T22:28:00Z,1171.925014280786
SJ-DEV-543,vegetativo,96,70,22.4,1,38,31,48,fungal_risk_roya_vegetativo,2025-05-25T01:49:00Z,1115.048797123062
SJ-DEV-062,vegetativo,98,71,22.6,1,47,29,39,fungal_risk_roya_vegetativo,2025-05-20T16:47:00Z,1122.1345529861965
SJ-DEV-1322,vegetativo,96,72,22.6,0,49,28,44,fungal_risk_roya_vegetativo,2025-05-08T15:25:00Z,1174.9393224878906
SJ-DEV-1298,vegetativo,82,70,21.8,1,48,30,39,optimal_vegetativo,2025-05-25T22:57:00Z,1289.9525183036358
SJ-DEV-1131,vegetativo,95,71,21.9,0,56,27,34,fungal_risk_roya_vegetativo,2025-05-08T17:30:00Z,1259.10123171171
SJ-DEV-833,vegetativo,83,33,20.5,0,41,29,48,water_deficit_vegetativo,2025-05-28T19:08:00Z,1258.720802005692
SJ-DEV-849,vegetativo,81,67,21.7,0,53,32,39,optimal_vegetativo,2025-05-26T22:24:00Z,935.4074679925924
