createdAt,plant_stage,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,altitude_masl,deviceHubId,sectionId,class_intent
2024-09-16 12:00:00,fructificacion,50.92,45.54,23.78,0,31.18,15.18,332.61,1701,HUB-023,SEC-010,k_excess
2024-01-14 19:00:00,floracion,68.74,23.73,20.37,0,29.51,14.56,199.55,1905,HUB-022,SEC-031,water_deficit_floracion
2024-10-18 03:00:00,vegetativo,70.91,64.0,19.96,1,20.62,16.21,193.05,1934,HUB-024,SEC-019,fungal_risk_roya_vegetativo
2024-08-01 05:00:00,maduracion,79.74,69.2,20.38,1,19.79,12.14,182.15,2106,HUB-012,SEC-010,optimal_*
2024-08-01 06:00:00,vegetativo,68.45,23.5,21.57,0,34.19,18.6,158.62,1909,HUB-010,SEC-029,water_deficit_vegetativo
2024-05-20 01:00:00,plantula,61.19,63.3,25.06,0,8.97,19.91,187.43,1522,HUB-012,SEC-052,n_deficiency_severe
2024-10-16 07:00:00,maduracion,69.18,59.49,20.22,1,24.44,16.58,183.29,1610,HUB-004,SEC-039,fungal_risk_ojo_gallo_maduracion
2024-01-17 15:00:00,vegetativo,72.81,48.8,21.71,0,20.79,15.6,139.59,1795,HUB-021,SEC-053,n_deficiency_moderate
2024-09-21 20:00:00,maduracion,74.06,78.5,19.1,1,29.33,15.64,201.75,2090,HUB-003,SEC-051,excess_humidity_soil
2024-06-11 20:00:00,maduracion,48.46,49.05,22.69,0,54.931161327769445,15.68,178.72,1713,HUB-009,SEC-025,optimal_or_n_excess_mix
2024-02-07 02:00:00,maduracion,89.78,61.71,18.93,1,9.45,16.67,159.9,1923,HUB-006,SEC-041,n_deficiency_severe
2024-01-30 04:00:00,maduracion,81.35,57.46,23.72,1,22.9,13.61,187.33,1676,HUB-022,SEC-011,n_deficiency_moderate
2024-12-04 21:00:00,vegetativo,68.48,24.0,18.47,0,40.47,20.4,187.22,2080,HUB-024,SEC-034,water_deficit_vegetativo
2024-10-16 10:00:00,floracion,71.65,61.11,20.39,1,14.06,16.05,236.03,1538,HUB-002,SEC-051,fungal_risk_botrytis_floracion
2024-03-11 05:00:00,vegetativo,63.41,45.86,22.61,0,22.61,22.08,184.18,1814,HUB-016,SEC-039,n_deficiency_moderate
2024-09-19 19:00:00,fructificacion,63.5,69.67,21.78,0,19.61,20.88,190.71,1914,HUB-017,SEC-008,n_deficiency_moderate
2024-08-12 08:00:00,maduracion,75.14,44.4,21.63,0,31.81,19.56,351.43,2026,HUB-011,SEC-027,k_excess
2024-06-29 22:00:00,floracion,82.99,71.59,18.21,1,21.45,19.01,145.67,1619,HUB-019,SEC-018,fungal_risk_botrytis_floracion
2024-11-26 11:00:00,vegetativo,66.37,23.8,23.02,0,30.93,14.17,222.12,1572,HUB-004,SEC-034,water_deficit_vegetativo
2024-06-24 02:00:00,floracion,52.52,23.58,21.62,0,29.64,15.52,194.0,1450,HUB-006,SEC-068,water_deficit_floracion
2024-11-03 17:00:00,fructificacion,53.43,48.36,22.03,0,15.54,16.81,193.77,1785,HUB-008,SEC-040,n_deficiency_severe
2024-04-19 15:00:00,maduracion,96.59,63.87,20.05,1,28.99,20.97,152.71,1740,HUB-003,SEC-055,optimal_*
2024-09-16 02:00:00,vegetativo,46.73,56.05,23.07,0,26.77,18.65,222.18,1600,HUB-017,SEC-059,optimal_*
2024-04-25 00:00:00,maduracion,69.63,64.71,22.2,1,31.81,14.18,176.53,1492,HUB-002,SEC-013,fungal_risk_ojo_gallo_maduracion
2024-05-22 10:00:00,plantula,47.71,44.51,25.1,0,25.75,16.39,214.32,1327,HUB-018,SEC-045,optimal_*
2024-01-22 03:00:00,maduracion,89.3,54.2,19.41,1,29.41,8.29,135.81,2052,HUB-023,SEC-002,p_deficiency_severe
2024-03-16 04:00:00,floracion,73.65,21.38,23.6,0,25.82,15.91,128.86,1762,HUB-018,SEC-067,water_deficit_floracion
2024-10-25 15:00:00,vegetativo,63.27,78.62,22.38,1,27.81,11.79,261.3,1585,HUB-001,SEC-028,excess_humidity_soil
2024-02-17 22:00:00,vegetativo,72.65,65.58,20.34,1,30.76,22.04,165.98,1667,HUB-019,SEC-069,fungal_risk_roya_vegetativo
2024-07-27 04:00:00,floracion,71.17,71.76,19.78,1,14.89,14.65,209.38,1452,HUB-019,SEC-068,excess_humidity_soil
2024-03-10 19:00:00,floracion,71.71,67.08,21.01,1,32.81,18.94,150.9,1694,HUB-023,SEC-056,fungal_risk_botrytis_floracion
2024-04-15 02:00:00,maduracion,76.19,57.82,23.54,1,45.0,16.33,193.55,1522,HUB-003,SEC-009,optimal_or_n_excess_mix
2024-07-13 02:00:00,vegetativo,86.77,84.63,21.35,1,30.79,16.5,183.84,1953,HUB-005,SEC-004,excess_humidity_soil
2024-12-10 06:00:00,plantula,65.88,56.0,21.54,0,27.65,14.65,104.71,1680,HUB-008,SEC-016,k_deficiency_moderate
2024-07-06 16:00:00,plantula,68.96,41.0,21.43,0,11.28,17.83,121.71,1607,HUB-022,SEC-070,n_deficiency_severe
2024-07-22 02:00:00,floracion,69.56,18.46,19.78,0,44.3,20.53,199.5,1890,HUB-013,SEC-068,water_deficit_floracion
2024-02-10 01:00:00,vegetativo,72.33,56.91,21.18,1,31.79,17.63,174.64,1856,HUB-021,SEC-013,optimal_*
2024-02-22 02:00:00,vegetativo,44.32,62.81,22.74,0,23.15,5.04,257.58,1244,HUB-004,SEC-045,p_deficiency_severe
2024-06-24 12:00:00,vegetativo,72.98,51.65,21.35,0,37.13,5.22,238.5,1870,HUB-008,SEC-045,p_deficiency_severe
2024-05-16 12:00:00,floracion,65.69,73.45,19.29,1,32.22,16.73,171.37,1420,HUB-014,SEC-065,excess_humidity_soil
2024-12-25 01:00:00,cosecha,59.58,20.71,20.46,0,21.05,13.3,167.96,1994,HUB-019,SEC-013,water_deficit_cosecha
2024-02-15 14:00:00,vegetativo,89.62,40.0,25.95,1,36.66,12.45,177.59,1793,HUB-009,SEC-048,p_deficiency_moderate
2024-06-10 15:00:00,vegetativo,49.12,44.46,23.27,0,38.03,13.9,189.59,1439,HUB-021,SEC-041,optimal_*
2024-08-10 08:00:00,fructificacion,59.44,51.31,21.76,0,28.29,10.97,182.44,1726,HUB-022,SEC-050,optimal_*
2024-01-31 12:00:00,fructificacion,66.36,21.91,19.71,0,18.17,22.39,229.67,1865,HUB-021,SEC-019,water_deficit_fructificacion
2024-01-19 00:00:00,maduracion,86.44,61.0,20.82,1,19.63,14.17,181.91,1985,HUB-012,SEC-044,n_deficiency_moderate
2024-03-26 10:00:00,vegetativo,94.98,57.91,21.94,1,26.84,13.57,306.2,1651,HUB-017,SEC-022,k_excess
2024-01-02 14:00:00,vegetativo,75.56,52.91,21.19,1,18.25,17.42,203.62,1567,HUB-013,SEC-039,n_deficiency_moderate
2024-05-29 01:00:00,vegetativo,68.57,11.67,21.55,0,36.43,11.0,168.6,1910,HUB-014,SEC-029,water_deficit_vegetativo
2024-10-11 13:00:00,vegetativo,64.83,19.53,22.76,0,23.91,14.52,151.18,1487,HUB-019,SEC-036,water_deficit_vegetativo
2024-01-24 00:00:00,fructificacion,71.49,65.48,22.08,1,31.99,19.04,151.69,1403,HUB-011,SEC-049,optimal_*
2024-09-06 05:00:00,maduracion,73.46,20.93,20.72,0,35.16,11.95,176.6,1961,HUB-009,SEC-030,water_deficit_maduracion
2024-06-02 14:00:00,cosecha,79.81,50.88,21.07,0,33.31,15.21,199.72,1884,HUB-010,SEC-065,optimal_*
2024-04-17 19:00:00,plantula,75.85,59.99,21.14,1,11.55,19.82,233.71,1738,HUB-019,SEC-037,n_deficiency_severe
2024-04-10 16:00:00,fructificacion,65.55,50.63,22.26,0,29.8,16.4,230.68,1493,HUB-017,SEC-015,optimal_*
2024-01-08 21:00:00,vegetativo,56.75,68.72,20.2,1,21.87,11.46,151.32,1575,HUB-015,SEC-037,fungal_risk_roya_vegetativo
2024-10-07 02:00:00,vegetativo,71.14,79.43,21.25,1,33.03,17.72,109.72,2280,HUB-012,SEC-015,excess_humidity_soil
2024-09-23 10:00:00,maduracion,66.47,43.61,20.45,1,28.5,16.94,108.76,1343,HUB-017,SEC-056,k_deficiency_moderate
2024-03-31 14:00:00,floracion,49.53,17.11,24.62,0,38.96,16.04,215.25,1431,HUB-008,SEC-003,water_deficit_floracion
2024-10-10 03:00:00,vegetativo,61.49,46.73,21.42,0,25.34,13.06,135.91,1662,HUB-022,SEC-035,k_deficiency_moderate
2024-04-11 06:00:00,vegetativo,77.5,73.95,19.2,1,25.73,15.53,186.04,2080,HUB-012,SEC-061,excess_humidity_soil
2024-03-28 21:00:00,floracion,75.75,53.61,19.53,1,11.6,21.39,119.97,1728,HUB-012,SEC-062,n_deficiency_severe
2024-07-26 11:00:00,maduracion,54.76,52.78,21.31,0,24.85,18.18,186.61,1476,HUB-015,SEC-046,optimal_*
2024-08-18 08:00:00,vegetativo,52.93,47.65,24.08,0,15.13,19.07,178.82,1474,HUB-020,SEC-065,n_deficiency_severe
2024-05-26 21:00:00,fructificacion,60.14,54.38,22.55,0,25.09,14.83,184.05,1599,HUB-001,SEC-026,optimal_*
2024-10-24 03:00:00,plantula,99.59,61.71,16.59,1,31.27,18.06,246.52,2201,HUB-023,SEC-029,optimal_*
2024-02-26 09:00:00,maduracion,62.13,48.02,24.21,0,45.0,10.0,157.97,1475,HUB-012,SEC-041,optimal_or_n_excess_mix
2024-09-10 05:00:00,vegetativo,69.18,61.93,20.5,0,17.83,9.42,175.31,1792,HUB-008,SEC-021,n_deficiency_moderate
2024-02-23 05:00:00,floracion,63.97,57.44,20.32,0,10.83,14.44,220.64,1810,HUB-022,SEC-001,n_deficiency_severe
2024-02-07 20:00:00,floracion,74.2,51.62,18.99,1,20.41,15.35,168.41,1632,HUB-013,SEC-024,fungal_risk_botrytis_floracion
2024-09-09 01:00:00,vegetativo,66.45,77.79,20.57,1,34.86,14.12,178.29,1993,HUB-003,SEC-008,excess_humidity_soil
2024-03-06 04:00:00,vegetativo,87.72,55.63,20.25,1,14.41,15.24,127.21,1899,HUB-002,SEC-023,n_deficiency_severe
2024-03-13 17:00:00,cosecha,65.79,53.28,22.54,0,26.96,10.22,238.29,1647,HUB-015,SEC-056,p_deficiency_moderate
2024-08-28 09:00:00,floracion,67.21,68.86,20.12,0,9.58,10.97,224.37,1974,HUB-024,SEC-010,n_deficiency_severe
2024-12-04 20:00:00,vegetativo,79.72,62.12,21.75,1,29.91,17.15,354.86,1651,HUB-020,SEC-025,k_excess
2024-05-26 20:00:00,vegetativo,66.37,58.95,20.3,0,58.22706324324383,13.54,175.14,2080,HUB-007,SEC-066,optimal_or_n_excess_mix
2024-11-21 23:00:00,maduracion,94.91,61.51,22.53,1,36.91,19.62,179.26,1904,HUB-005,SEC-014,fungal_risk_ojo_gallo_maduracion
2024-06-13 14:00:00,vegetativo,74.53,58.01,22.25,1,5.04,21.14,198.91,1456,HUB-021,SEC-008,n_deficiency_severe
2024-07-10 06:00:00,vegetativo,57.24,15.58,23.17,0,24.32,16.09,164.63,1537,HUB-016,SEC-068,water_deficit_vegetativo
2024-08-03 05:00:00,floracion,59.37,17.93,24.1,0,26.75,14.52,219.39,1528,HUB-004,SEC-068,water_deficit_floracion
2024-02-17 10:00:00,maduracion,57.28,57.58,22.35,0,31.74,13.94,196.73,1454,HUB-024,SEC-069,optimal_*
2024-04-07 21:00:00,cosecha,45.6,21.07,22.09,0,23.79,21.94,168.47,1303,HUB-013,SEC-062,water_deficit_cosecha
2024-03-11 10:00:00,floracion,75.16,77.36,19.54,1,40.18,15.39,181.19,1600,HUB-001,SEC-056,excess_humidity_soil
2024-08-24 10:00:00,floracion,52.75,81.65,23.04,1,30.17,15.28,140.41,1704,HUB-005,SEC-001,excess_humidity_soil
2024-04-06 01:00:00,floracion,61.94,51.49,21.94,0,10.98,14.59,176.05,1535,HUB-007,SEC-021,n_deficiency_severe
2024-07-18 23:00:00,fructificacion,68.93,23.18,21.95,0,31.57,11.0,211.89,1736,HUB-002,SEC-065,water_deficit_fructificacion
2024-08-16 18:00:00,vegetativo,69.37,60.06,21.69,0,28.81,28.190967252072497,137.25,2219,HUB-007,SEC-069,optimal_*+p_excess_hint
2024-07-21 05:00:00,floracion,77.49,59.76,17.09,1,44.05,18.74,215.7,1667,HUB-011,SEC-028,optimal_*
2024-06-17 15:00:00,vegetativo,76.3,62.23,22.63,1,37.02,15.3,167.12,1672,HUB-023,SEC-034,fungal_risk_roya_vegetativo
2024-12-11 22:00:00,plantula,66.56,57.63,21.66,0,35.49,13.91,209.34,1855,HUB-013,SEC-011,optimal_*
2024-10-26 17:00:00,plantula,88.21,46.83,22.71,1,27.39,9.34,215.37,1958,HUB-015,SEC-033,p_deficiency_moderate
2024-07-07 14:00:00,vegetativo,69.13,20.52,21.06,0,22.49,13.66,164.51,1969,HUB-019,SEC-018,water_deficit_vegetativo
2024-11-16 18:00:00,fructificacion,72.32,53.33,20.42,0,26.64,6.32,179.78,1641,HUB-011,SEC-065,p_deficiency_severe
2024-04-02 18:00:00,plantula,86.01,84.73,20.89,1,23.01,17.81,184.13,1423,HUB-008,SEC-015,excess_humidity_soil
2024-02-02 17:00:00,fructificacion,55.15,22.18,21.38,0,31.18,13.94,207.71,1718,HUB-025,SEC-069,water_deficit_fructificacion
2024-05-15 11:00:00,floracion,63.81,51.5,21.31,1,26.76,14.53,105.76,1809,HUB-011,SEC-031,k_deficiency_moderate
2024-11-13 07:00:00,floracion,84.52,57.74,21.98,1,10.5,20.94,171.35,1816,HUB-024,SEC-004,n_deficiency_severe
2024-09-21 08:00:00,vegetativo,96.8,57.75,21.02,1,35.71,16.79,210.43,1631,HUB-023,SEC-007,optimal_*
2024-05-22 06:00:00,floracion,98.47,67.33,20.97,1,15.97,10.93,193.29,1819,HUB-003,SEC-001,n_deficiency_severe
2024-03-07 03:00:00,cosecha,67.26,71.48,24.81,1,36.55,17.95,215.58,1470,HUB-019,SEC-029,optimal_*
2024-10-02 00:00:00,floracion,72.08,55.63,22.05,1,20.19,13.45,126.94,1574,HUB-002,SEC-034,k_deficiency_moderate
2024-09-05 23:00:00,plantula,59.44,44.43,21.74,0,32.58,15.8,179.73,1655,HUB-011,SEC-031,optimal_*
2024-09-21 06:00:00,maduracion,56.67,55.88,21.76,0,27.83,10.0,162.34,1551,HUB-008,SEC-022,optimal_*
2024-06-26 18:00:00,vegetativo,42.42,25.97,21.87,0,32.93,14.05,167.51,1358,HUB-023,SEC-068,water_deficit_vegetativo
2024-03-21 09:00:00,vegetativo,50.9,56.83,23.07,0,34.01,16.7,178.87,1356,HUB-005,SEC-037,optimal_*
2024-11-27 15:00:00,floracion,62.31,46.16,21.11,0,18.42,17.36,176.58,1811,HUB-002,SEC-068,n_deficiency_moderate
2024-07-07 14:00:00,vegetativo,63.06,60.21,22.64,0,33.42,16.26,195.52,1592,HUB-001,SEC-031,optimal_*
2024-06-19 22:00:00,floracion,60.11,62.92,20.52,0,23.64,10.8,162.89,1828,HUB-015,SEC-065,optimal_*
2024-09-08 02:00:00,maduracion,67.87,44.41,20.07,0,18.84,14.39,228.79,1871,HUB-015,SEC-042,n_deficiency_moderate
2024-05-11 04:00:00,maduracion,80.77,18.68,22.77,0,29.16,18.39,153.49,2008,HUB-019,SEC-016,water_deficit_maduracion
2024-01-21 19:00:00,vegetativo,82.8,61.48,22.97,1,29.03,16.82,183.45,1640,HUB-019,SEC-057,optimal_*
2024-10-25 10:00:00,plantula,52.63,17.42,21.61,0,23.96,20.13,227.52,1801,HUB-014,SEC-060,water_deficit_plantula
2024-12-03 16:00:00,floracion,59.38,59.17,20.48,0,26.29,12.63,173.98,1756,HUB-017,SEC-070,p_deficiency_moderate
2024-07-10 13:00:00,maduracion,41.95,47.17,25.48,0,8.11,17.49,175.97,1318,HUB-009,SEC-012,n_deficiency_severe
2024-12-29 01:00:00,vegetativo,72.86,77.95,22.8,1,29.02,20.28,222.17,1447,HUB-019,SEC-047,excess_humidity_soil
2024-09-01 07:00:00,floracion,64.72,10.3,20.82,0,30.34,11.0,153.11,1947,HUB-023,SEC-059,water_deficit_floracion
2024-08-15 08:00:00,vegetativo,89.99,71.19,22.6,1,20.47,16.14,200.1,1664,HUB-008,SEC-033,optimal_*
2024-04-10 12:00:00,floracion,88.54,76.22,18.61,1,35.64,19.26,219.61,1849,HUB-004,SEC-044,excess_humidity_soil
2024-04-01 21:00:00,vegetativo,57.1,17.28,21.79,0,31.37,17.08,223.25,1562,HUB-018,SEC-005,water_deficit_vegetativo
2024-02-14 22:00:00,maduracion,85.8,71.55,21.27,1,25.48,15.0,165.44,1526,HUB-013,SEC-062,excess_humidity_soil
2024-03-27 16:00:00,plantula,49.54,26.45,21.09,0,29.55,19.09,199.27,1866,HUB-006,SEC-035,water_deficit_plantula
2024-04-24 09:00:00,vegetativo,58.38,77.67,21.26,1,23.85,10.0,197.1,1370,HUB-003,SEC-030,excess_humidity_soil
2024-02-14 12:00:00,fructificacion,70.8,63.66,19.97,1,26.87,17.43,152.77,1829,HUB-017,SEC-054,optimal_*
2024-03-02 00:00:00,floracion,65.88,29.34,21.77,0,25.22,18.15,156.14,1941,HUB-024,SEC-046,water_deficit_floracion
2024-12-29 21:00:00,plantula,58.17,23.97,23.52,0,19.35,19.1,184.26,1468,HUB-011,SEC-038,water_deficit_plantula
2024-03-12 16:00:00,vegetativo,59.9,56.17,21.5,1,19.26,9.0,197.94,1637,HUB-016,SEC-016,p_deficiency_severe
2024-08-12 04:00:00,fructificacion,55.64,13.28,24.39,0,20.01,18.09,148.14,1644,HUB-004,SEC-042,water_deficit_fructificacion
2024-11-19 19:00:00,vegetativo,64.09,22.46,23.89,0,18.67,12.67,182.58,1679,HUB-019,SEC-028,water_deficit_vegetativo
2024-02-14 06:00:00,vegetativo,85.47,64.07,20.51,1,30.14,18.19,191.58,1594,HUB-014,SEC-038,fungal_risk_roya_vegetativo
2024-08-10 20:00:00,floracion,83.82,62.15,24.13,0,26.65,7.93,169.16,1892,HUB-016,SEC-044,p_deficiency_severe
2024-01-26 10:00:00,maduracion,58.41,67.28,18.35,1,29.28,16.34,192.34,1550,HUB-007,SEC-020,fungal_risk_ojo_gallo_maduracion
2024-11-29 21:00:00,fructificacion,91.85,65.88,20.78,1,33.62,11.31,137.37,1638,HUB-024,SEC-011,optimal_*
2024-04-29 05:00:00,fructificacion,73.82,56.11,23.68,0,31.47,27.647395830550362,232.96,1817,HUB-013,SEC-030,optimal_*+p_excess_hint
2024-07-12 13:00:00,vegetativo,67.2,52.96,21.78,0,38.06,16.91,180.23,1693,HUB-008,SEC-009,optimal_*
2024-06-20 02:00:00,plantula,54.13,55.3,24.82,0,28.55,14.8,197.33,1567,HUB-015,SEC-048,optimal_*
2024-04-03 09:00:00,floracion,50.35,18.46,24.17,0,26.53,12.08,178.99,1249,HUB-009,SEC-066,water_deficit_floracion
2024-11-01 16:00:00,vegetativo,69.97,50.2,19.3,0,35.44,15.01,107.3,2125,HUB-002,SEC-045,k_deficiency_moderate
2024-11-02 19:00:00,fructificacion,62.0,61.12,24.64,1,45.0,16.03,225.38,1396,HUB-015,SEC-012,optimal_or_n_excess_mix
2024-05-27 23:00:00,maduracion,41.84,26.54,23.06,0,36.67,15.37,193.6,1100,HUB-017,SEC-020,water_deficit_maduracion
2024-09-01 04:00:00,fructificacion,88.14,76.27,22.05,1,38.06,16.2,168.83,1478,HUB-012,SEC-068,excess_humidity_soil
2024-09-05 10:00:00,vegetativo,93.46,79.85,19.25,1,34.99,15.54,180.18,1957,HUB-023,SEC-059,excess_humidity_soil
2024-02-17 02:00:00,maduracion,68.56,21.47,21.17,0,31.44,20.97,186.28,1785,HUB-016,SEC-067,water_deficit_maduracion
2024-04-05 12:00:00,vegetativo,68.73,62.22,22.71,1,28.26,18.63,206.21,1299,HUB-008,SEC-006,optimal_*
2024-12-29 10:00:00,vegetativo,64.11,16.36,19.63,0,29.82,13.68,161.62,1964,HUB-019,SEC-029,water_deficit_vegetativo
2024-11-09 01:00:00,plantula,41.93,53.22,22.13,0,27.53,23.54094855203884,188.77,1457,HUB-020,SEC-053,optimal_*+p_excess_hint
2024-01-16 17:00:00,vegetativo,67.89,23.0,22.21,0,27.08,17.12,193.72,2008,HUB-016,SEC-049,water_deficit_vegetativo
2024-07-19 22:00:00,plantula,80.24,57.52,24.19,0,25.07,16.2,127.74,1778,HUB-004,SEC-023,k_deficiency_moderate
2024-09-04 20:00:00,vegetativo,67.36,51.06,20.75,1,34.79,13.79,193.86,1902,HUB-010,SEC-012,optimal_*
2024-04-06 15:00:00,floracion,68.17,59.35,20.68,0,34.85,8.39,185.42,1703,HUB-018,SEC-034,p_deficiency_severe
2024-03-11 06:00:00,plantula,88.32,64.69,20.37,1,22.77,21.63,185.38,1827,HUB-022,SEC-017,n_deficiency_moderate
2024-06-19 09:00:00,vegetativo,80.42,62.7,20.21,1,33.89,15.97,147.71,1867,HUB-017,SEC-042,fungal_risk_roya_vegetativo
2024-04-03 22:00:00,maduracion,62.35,50.99,22.52,0,29.21,14.97,103.77,1992,HUB-022,SEC-062,k_deficiency_moderate
2024-05-12 12:00:00,vegetativo,76.85,63.59,19.47,0,52.73879322905766,26.97854659110056,206.8,1951,HUB-020,SEC-070,optimal_or_n_excess_mix+p_excess_hint
2024-08-29 18:00:00,fructificacion,77.69,68.57,23.08,1,40.55,19.38,76.36,1409,HUB-004,SEC-002,k_deficiency_severe
2024-09-10 21:00:00,vegetativo,69.86,48.41,24.08,1,28.26,12.38,125.49,1488,HUB-005,SEC-003,k_deficiency_moderate
2024-02-24 06:00:00,maduracion,85.53,59.55,21.05,1,25.15,13.14,184.54,1599,HUB-002,SEC-070,optimal_*
2024-07-25 07:00:00,maduracion,76.19,17.51,21.19,0,30.24,19.52,212.86,1766,HUB-008,SEC-062,water_deficit_maduracion
2024-09-17 22:00:00,maduracion,79.97,58.94,19.39,1,29.42,17.55,164.64,1967,HUB-022,SEC-016,optimal_*
2024-05-19 16:00:00,cosecha,62.53,66.6,22.91,1,63.13536086359526,12.62,217.42,1416,HUB-016,SEC-030,optimal_or_n_excess_mix
2024-12-23 19:00:00,floracion,73.23,54.41,17.93,1,16.46,15.77,171.35,2282,HUB-021,SEC-030,n_deficiency_severe
2024-11-17 01:00:00,floracion,81.98,52.0,21.95,1,28.0,18.18,214.31,1698,HUB-004,SEC-020,optimal_*
2024-11-15 19:00:00,vegetativo,78.44,75.37,20.64,1,37.49,17.09,186.42,1700,HUB-016,SEC-013,excess_humidity_soil
2024-11-03 12:00:00,plantula,79.09,50.81,22.98,1,27.27,18.41,191.55,1645,HUB-023,SEC-056,optimal_*
2024-12-03 07:00:00,fructificacion,48.08,53.24,21.63,0,26.69,3.41,182.3,1434,HUB-014,SEC-054,p_deficiency_severe
2024-05-20 01:00:00,vegetativo,60.25,47.1,23.98,0,31.24,17.39,102.84,1383,HUB-009,SEC-070,k_deficiency_moderate
2024-07-20 14:00:00,fructificacion,64.19,28.54,21.57,0,17.94,17.75,187.97,1975,HUB-018,SEC-014,water_deficit_fructificacion
2024-06-26 10:00:00,vegetativo,72.1,53.17,24.37,0,37.04,11.37,170.85,1648,HUB-022,SEC-057,p_deficiency_moderate
2024-12-29 22:00:00,vegetativo,70.22,17.15,22.32,0,36.11,14.04,179.9,1683,HUB-012,SEC-065,water_deficit_vegetativo
2024-11-23 23:00:00,floracion,75.59,53.89,22.4,0,14.9,14.3,213.72,1662,HUB-011,SEC-040,n_deficiency_severe
2024-02-15 04:00:00,maduracion,71.68,62.51,22.27,1,45.0,14.11,212.7,1528,HUB-021,SEC-021,optimal_or_n_excess_mix
2024-04-10 08:00:00,vegetativo,89.97,61.44,20.94,1,29.1,16.71,161.08,1853,HUB-006,SEC-051,fungal_risk_roya_vegetativo
2024-02-01 13:00:00,cosecha,64.97,54.71,20.79,0,51.25935198232328,19.67,214.27,1892,HUB-011,SEC-057,optimal_or_n_excess_mix
2024-01-31 15:00:00,fructificacion,72.15,63.21,21.77,0,33.59,17.59,115.44,1850,HUB-009,SEC-070,k_deficiency_moderate
2024-12-30 02:00:00,vegetativo,75.95,61.58,22.0,1,27.29,10.79,182.9,1500,HUB-014,SEC-042,optimal_*
2024-03-09 09:00:00,floracion,80.42,66.18,22.33,1,25.98,16.81,211.57,1872,HUB-018,SEC-017,fungal_risk_botrytis_floracion
2024-02-27 22:00:00,floracion,62.17,18.06,23.72,0,26.54,12.51,208.75,1456,HUB-015,SEC-055,water_deficit_floracion
2024-01-19 22:00:00,maduracion,63.53,55.58,22.14,0,12.37,9.56,231.8,1823,HUB-013,SEC-021,n_deficiency_severe
2024-08-27 16:00:00,cosecha,63.65,20.66,19.01,0,21.15,18.23,176.84,2101,HUB-018,SEC-022,water_deficit_cosecha
2024-07-07 14:00:00,maduracion,55.49,49.49,23.76,0,34.94,15.71,198.14,1452,HUB-015,SEC-044,optimal_*
2024-09-13 21:00:00,floracion,85.13,69.17,16.06,1,17.48,12.66,111.58,1984,HUB-005,SEC-024,fungal_risk_botrytis_floracion
2024-07-03 16:00:00,fructificacion,70.6,50.07,19.38,0,28.5,8.95,139.44,1778,HUB-011,SEC-045,p_deficiency_moderate
2024-10-22 05:00:00,vegetativo,66.48,17.07,21.86,0,38.72,18.26,200.33,1950,HUB-011,SEC-030,water_deficit_vegetativo
2024-07-27 02:00:00,vegetativo,61.71,19.44,20.73,0,25.72,16.11,250.13,1855,HUB-025,SEC-048,water_deficit_vegetativo
2024-02-06 10:00:00,cosecha,84.47,80.22,24.58,1,22.56,18.79,214.73,1726,HUB-009,SEC-054,excess_humidity_soil
2024-07-20 03:00:00,maduracion,72.47,53.27,22.62,0,31.68,12.77,182.49,1925,HUB-012,SEC-003,optimal_*
2024-11-14 10:00:00,floracion,90.24,72.52,22.73,1,28.36,29.253605534055822,150.37,1713,HUB-019,SEC-006,optimal_*+p_excess_hint
2024-05-31 11:00:00,vegetativo,74.58,54.9,22.36,1,20.79,21.06,216.12,1533,HUB-005,SEC-027,n_deficiency_moderate
2024-07-23 06:00:00,plantula,60.77,45.07,23.45,0,16.42,12.41,184.71,1396,HUB-011,SEC-027,n_deficiency_severe
2024-10-02 18:00:00,fructificacion,75.46,72.34,22.72,1,31.31,16.89,204.87,1583,HUB-010,SEC-005,excess_humidity_soil
2024-02-18 03:00:00,fructificacion,52.64,54.46,23.69,0,41.32,10.0,177.26,1679,HUB-007,SEC-026,optimal_*
2024-09-16 03:00:00,vegetativo,66.86,52.64,18.43,0,25.29,14.82,190.97,2009,HUB-010,SEC-040,optimal_*
2024-01-28 20:00:00,vegetativo,54.13,56.2,19.36,0,30.9,10.0,183.01,1585,HUB-014,SEC-018,optimal_*
2024-02-10 16:00:00,fructificacion,58.75,20.97,21.75,0,32.09,15.15,173.14,1802,HUB-020,SEC-037,water_deficit_fructificacion
2024-08-05 04:00:00,plantula,60.08,23.18,24.43,0,35.84,20.21,144.09,1559,HUB-020,SEC-031,water_deficit_plantula
2024-11-20 13:00:00,maduracion,82.11,60.46,21.58,1,34.5,17.47,184.03,1533,HUB-009,SEC-056,fungal_risk_ojo_gallo_maduracion
2024-10-30 17:00:00,plantula,66.86,41.11,18.83,0,29.64,15.79,225.47,2247,HUB-023,SEC-057,optimal_*
2024-09-17 21:00:00,floracion,86.81,65.81,21.74,1,26.63,11.38,235.51,1783,HUB-025,SEC-068,optimal_*
2024-06-29 22:00:00,vegetativo,55.45,19.86,22.87,0,41.43,13.77,183.72,1364,HUB-016,SEC-022,water_deficit_vegetativo
2024-05-12 21:00:00,vegetativo,69.19,64.52,20.12,1,14.28,14.26,168.11,1435,HUB-014,SEC-044,fungal_risk_roya_vegetativo
